Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
24;F;2012;Amélie;272
22;F;2015;Amélie;331
7;F;2006;Amicie;13
26;F;2005;Amina;49
22;F;2006;Amina;71
28;F;2012;Amina;190
22;F;2015;Amina;268
33;F;2016;Amina;301
24;F;2018;Amina;356
39;F;2009;Aminata;216
88;M;2010;Amine;404
50;M;2011;Amine;454
45;M;2014;Amine;627
54;M;2014;Amir;331
84;M;2018;Amir;604
18;F;2004;Amira;18
19;F;2008;Amira;74
5;M;2016;Amjad;5
9;F;2008;Amy;40
12;F;2012;Amy;88
11;F;2017;Amy;151
24;F;2013;Ana;232
25;F;2014;Ana;257
21;F;2016;Ana;304
25;F;2017;Ana;329
15;F;2013;Anaé;105
6;F;2009;Anaelle;36
6;F;2013;Anaelle;48
6;F;2018;Anaelle;80
31;F;2005;Anaëlle;69
25;F;2009;Anaëlle;174
20;F;2018;Anaëlle;376
5;F;2010;Anais;5
5;F;2018;Anais;10
139;F;2004;Anaïs;139
86;F;2017;Anaïs;1645
12;M;2005;Anas;25
19;M;2010;Anas;102
23;M;2011;Anas;125
5;M;2011;Anass;5
6;M;2015;Anass;24
10;F;2007;Anastasia;69
16;F;2014;Anastasia;161
22;F;2016;Anastasia;202
17;F;2017;Anastasia;219
25;M;2005;Anatole;56
10;M;2008;André;49
12;M;2010;André;70
14;M;2012;André;101
19;M;2013;André;120
18;M;2015;André;149
19;M;2018;André;196
27;M;2006;Andrea;70
8;F;2010;Andrea;208
22;M;2011;Andrea;230
33;M;2015;Andrea;402
8;F;2015;Andrea;410
30;M;2016;Andrea;440
20;F;2016;Andrea;460
23;F;2006;Andréa;94
17;F;2009;Andréa;179
12;M;2014;Andréa;267
13;F;2015;Andréa;313
8;M;2016;Andréa;321
16;F;2016;Andréa;337
8;M;2017;Andréa;345
14;M;2018;Andréa;381
9;M;2016;Andreas;64
7;M;2017;Andreas;71
5;M;2013;Andrei;16
5;M;2017;Andrés;5
9;M;2015;Andrew;39
18;M;2009;Andy;75
12;M;2011;Andy;100
7;M;2017;Andy;164
13;M;2018;Andy;177
8;M;2013;Anes;8
6;M;2014;Anes;14
6;M;2008;Angel;29
5;F;2011;Angel;34
6;M;2012;Angel;40
8;F;2006;Angela;17
7;F;2011;Angela;63
11;F;2014;Angela;91
24;F;2009;Angèle;171
15;F;2014;Angèle;261
5;F;2004;Marie-Lou;5
6;F;2006;Marie-Lou;17
6;F;2007;Marie-Lou;23
7;F;2008;Marie-Lou;30
5;F;2012;Marie-Lou;41
6;F;2017;Marie-Lou;47
18;F;2006;Marilou;49
12;F;2011;Marilou;104
45;M;2017;Marin;382
18;F;2005;Marina;33
14;F;2009;Marina;84
64;F;2004;Marine;64
30;F;2009;Marine;247
9;M;2011;Mario;26
42;F;2004;Marion;42
43;F;2006;Marion;133
57;F;2007;Marion;190
17;F;2015;Marion;462
49;M;2005;Marius;103
38;M;2007;Marius;185
62;M;2013;Marius;505
104;M;2018;Marius;887
5;F;2005;Marjane;5
6;M;2018;Mark;26
10;M;2004;Marko;10
5;M;2010;Markus;5
9;M;2012;Marley;33
9;M;2016;Marley;51
5;M;2006;Marlon;10
11;M;2015;Marlon;69
5;F;2014;Marta;5
11;F;2005;Marthe;18
8;F;2007;Marthe;33
6;F;2014;Marthe;71
150;M;2008;Martin;586
99;M;2012;Martin;1032
136;M;2014;Martin;1262
121;M;2017;Martin;1623
10;M;2008;Marvin;48
13;F;2013;Marwa;152
17;M;2005;Marwan;28
13;M;2010;Marwan;101
8;M;2017;Marwan;179
8;M;2004;Marwane;8
14;M;2005;Marwane;22
11;M;2010;Marwane;52
12;M;2011;Marwane;64
6;M;2013;Marwane;76
20;F;2008;Maryam;80
23;F;2012;Maryam;159
28;F;2013;Maryam;187
39;F;2014;Maryam;226
43;F;2018;Maryam;375
7;F;2008;Marylou;24
7;F;2010;Marylou;36
5;F;2015;Marylou;41
5;F;2016;Marylou;46
7;M;2005;Massinissa;7
6;M;2008;Mateja;6
10;M;2008;Mateo;47
17;M;2012;Mateo;99
11;M;2006;Matéo;65
12;M;2018;Matéo;222
5;M;2009;Matheo;10
36;M;2008;Mathéo;211
17;M;2018;Mathéo;529
34;M;2012;Mathias;405
85;M;2005;Mathieu;170
95;M;2006;Mathieu;265
59;M;2009;Mathieu;459
6;F;2007;Mathilda;13
112;M;2008;Mathis;625
89;M;2009;Mathis;714
88;M;2012;Mathis;973
79;M;2013;Mathis;1052
10;M;2004;Mathurin;10
8;M;2006;Mathurin;33
5;M;2008;Mathurin;38
35;M;2008;Mathys;136
22;M;2010;Mathys;176
17;M;2012;Mathys;214
11;M;2006;Matias;29
13;M;2013;Matias;81
7;F;2010;Matilda;12
6;F;2013;Matilda;24
5;F;2015;Matilda;39
6;F;2014;Matilde;23
13;M;2006;Matis;44
7;M;2008;Matis;63
9;M;2009;Matis;72
8;M;2017;Matis;119
11;M;2007;Matisse;39
26;M;2005;Matteo;71
39;M;2006;Matteo;110
27;M;2016;Matteo;391
20;M;2017;Matteo;411
38;M;2007;Mattéo;216
20;M;2011;Mattéo;327
6;M;2009;Matthew;17
25;M;2005;Matthias;46
6;F;2014;Jill;11
9;M;2014;Jimmy;58
22;M;2006;Joachim;48
47;M;2013;Joachim;270
36;M;2017;Joachim;402
5;M;2009;Joakim;5
5;M;2010;Joakim;10
8;M;2012;Joakim;24
7;F;2011;Joanna;20
6;M;2007;Joaquim;14
9;M;2008;Joaquim;23
10;M;2015;Joaquim;70
6;M;2009;Joël;38
5;M;2004;Joey;5
6;M;2009;Joey;17
6;M;2012;Joey;28
5;F;2013;Joey;39
7;F;2016;Joey;52
8;F;2018;Joey;65
17;M;2008;Johan;69
14;M;2009;Johan;83
9;M;2012;Johan;125
15;M;2014;Johan;161
18;M;2017;Johan;207
5;F;2013;Johana;5
7;M;2016;Johann;52
11;F;2004;Johanna;11
7;F;2008;Johanna;45
6;F;2010;Johanna;58
8;F;2011;Johanna;66
11;F;2014;Johanna;94
6;F;2017;Johanna;119
10;M;2004;John;10
7;M;2010;John;57
6;M;2005;Johnny;6
6;M;2014;Jonah;35
9;M;2017;Jonah;58
11;M;2008;Jonas;99
16;M;2010;Jonas;130
36;M;2017;Jonas;286
39;M;2004;Jonathan;39
28;M;2005;Jonathan;67
28;M;2007;Jonathan;120
25;M;2009;Jonathan;179
15;M;2015;Jonathan;276
11;M;2004;Jordan;11
14;M;2007;Jordan;52
10;M;2008;Jordan;62
9;M;2016;Jordan;150
11;M;2004;Joris;11
8;M;2008;Joris;39
79;M;2004;Joseph;79
84;M;2007;Joseph;332
120;M;2012;Joseph;915
163;M;2014;Joseph;1228
186;M;2017;Joseph;1759
67;F;2006;Joséphine;192
119;F;2014;Joséphine;873
127;F;2015;Joséphine;1000
6;M;2008;Josh;17
5;M;2009;Josh;22
6;M;2011;Josh;28
8;M;2016;Josh;67
46;M;2014;Joshua;413
38;M;2015;Joshua;451
5;F;2004;Joy;5
8;F;2014;Joy;43
15;F;2015;Joy;58
11;F;2005;Joyce;11
10;F;2010;Joyce;51
8;F;2014;Joyce;76
6;M;2013;Jude;31
5;M;2015;Jude;36
5;F;2017;Jude;51
26;F;2006;Judith;62
25;F;2009;Judith;134
24;F;2010;Judith;158
20;F;2017;Judith;295
24;F;2018;Judith;319
161;M;2006;Jules;557
163;M;2012;Jules;1658
63;F;2007;Julia;305
87;F;2011;Julia;634
98;F;2015;Julia;1006
91;F;2016;Julia;1097
23;M;2010;Julian;114
7;F;2015;Juliana;29
71;F;2009;Julie;616
50;F;2013;Julie;816
45;F;2014;Julie;861
35;F;2015;Julie;896
106;M;2006;Julien;374
34;M;2014;Julien;884
120;F;2018;Juliette;2263
9;F;2009;June;14
9;F;2010;June;23
12;F;2011;June;35
18;F;2017;June;122
12;M;2004;Justin;12
13;M;2007;Justin;47
7;M;2012;Tim;72
24;M;2009;Timothé;133
57;M;2005;Timothée;126
79;M;2009;Timothée;394
84;M;2010;Timothée;478
70;M;2011;Timothée;548
80;M;2018;Timothée;1102
5;F;2004;Tina;5
11;F;2014;Tina;65
45;M;2005;Titouan;92
60;M;2010;Titouan;321
32;M;2011;Titouan;353
5;M;2012;Tobias;19
5;M;2013;Tobias;24
102;M;2004;Tom;102
102;M;2005;Tom;204
101;M;2006;Tom;305
87;M;2008;Tom;465
53;M;2016;Tom;935
6;M;2009;Tomas;21
8;M;2010;Tomas;29
7;M;2011;Tomas;36
5;M;2013;Tommy;32
12;F;2014;Aaliyah;56
11;F;2015;Aaliyah;67
55;M;2004;Aaron;55
92;M;2012;Aaron;675
90;M;2014;Aaron;848
77;M;2018;Aaron;1211
5;M;2015;Abd;15
7;M;2004;Abdallah;7
15;M;2018;Abdallah;149
6;M;2006;Abdoul;11
7;M;2008;Abdoul;18
8;M;2012;Abdoul;52
6;M;2014;Abdullah;6
45;M;2014;Abel;375
8;F;2012;Abigaël;55
6;F;2016;Abigaïl;25
5;M;2014;Abishan;5
17;M;2010;Aboubacar;77
22;M;2012;Aboubacar;110
11;M;2013;Aboubacar;121
15;M;2014;Aboubacar;136
16;M;2015;Aboubacar;152
7;M;2010;Aboubakar;34
10;M;2012;Aboubakar;44
8;M;2014;Aboubakar;60
5;F;2012;Aby;17
28;M;2005;Achille;57
43;M;2011;Achille;306
43;M;2014;Achille;437
5;M;2012;Achraf;5
6;F;2009;Ada;11
169;M;2004;Adam;169
289;M;2011;Adam;1949
318;M;2017;Adam;3993
301;M;2018;Adam;4294
7;F;2006;Adama;47
8;F;2009;Adama;90
13;M;2012;Adama;136
5;F;2012;Adama;141
16;M;2013;Adama;157
5;F;2014;Adama;172
6;F;2015;Adama;189
15;M;2017;Adama;223
7;F;2018;Adama;249
5;M;2005;Adame;5
10;M;2009;Adame;27
19;M;2007;Adel;57
24;M;2012;Adel;142
11;F;2005;Adélaïde;16
12;F;2007;Adélaïde;37
8;F;2010;Adélaïde;65
22;F;2014;Adélaïde;112
21;F;2017;Adélaïde;160
97;F;2006;Adèle;251
103;F;2013;Adèle;928
115;F;2016;Adèle;1353
125;F;2017;Adèle;1478
132;F;2018;Adèle;1610
7;F;2009;Adélie;34
5;F;2015;Adélie;57
6;F;2004;Adeline;6
28;M;2011;Adem;132
5;M;2012;Aden;10
10;F;2007;Ophélie;29
5;F;2013;Ophélie;46
10;F;2017;Ophélie;64
5;F;2018;Ophélie;69
9;F;2014;Ora;9
7;F;2015;Ora;16
7;F;2016;Ora;23
8;M;2015;Oren;74
13;F;2008;Oriane;83
7;F;2010;Oriane;106
9;F;2005;Orlane;19
8;F;2006;Orlane;27
5;F;2012;Orlane;46
6;F;2013;Orlane;52
48;M;2015;Ali;452
50;M;2016;Ali;502
5;F;2010;Alia;35
190;F;2007;Alice;729
245;F;2015;Alice;2365
208;F;2016;Alice;2573
60;F;2005;Alicia;114
54;F;2013;Alicia;546
49;F;2014;Alicia;595
47;F;2017;Alicia;741
26;F;2007;Aliénor;92
24;F;2010;Aliénor;163
8;F;2014;Alima;26
7;F;2006;Alina;7
8;F;2014;Alina;28
12;F;2004;Aline;12
9;F;2011;Aline;71
8;F;2014;Aline;100
6;F;2007;Alissa;12
39;M;2008;Sofiane;173
24;M;2012;Sofiane;278
28;M;2014;Sofiane;325
16;M;2016;Sofiane;355
17;M;2014;Sohan;50
6;F;2015;Sohane;21
5;F;2006;Sokona;5
35;M;2006;Solal;108
50;M;2008;Solal;206
37;M;2009;Solal;243
47;M;2010;Solal;290
44;M;2013;Solal;411
6;F;2010;Solange;13
18;F;2011;Solène;218
19;F;2014;Solène;267
7;F;2018;Solène;303
8;F;2006;Solenn;25
7;F;2009;Solenn;42
29;F;2016;Soline;156
5;F;2005;Solveig;11
8;F;2009;Solveig;30
22;F;2006;Sonia;62
12;F;2008;Sonia;88
15;F;2016;Sonia;183
13;F;2018;Sonia;206
28;F;2004;Sophia;28
44;F;2012;Sophia;278
35;F;2014;Sophia;353
58;F;2015;Sophia;411
41;F;2005;Sophie;87
41;F;2006;Sophie;128
49;F;2008;Sophie;213
45;F;2010;Sophie;290
46;F;2011;Sophie;336
38;F;2013;Sophie;424
37;F;2016;Sophie;545
45;F;2017;Sophie;590
12;F;2016;Soraya;85
12;M;2010;Soren;25
6;M;2016;Soren;102
13;M;2017;Soren;115
5;M;2017;Souheyl;5
8;M;2011;Souleyman;14
7;M;2018;Souleyman;66
25;M;2009;Souleymane;115
23;M;2011;Souleymane;155
23;M;2014;Souleymane;223
7;F;2011;Soumaya;23
12;F;2013;Soumaya;47
28;M;2005;Stanislas;78
30;M;2011;Stanislas;265
29;M;2015;Stanislas;371
23;M;2018;Stanislas;456
5;M;2008;Stanley;20
9;M;2004;Steeve;9
5;M;2008;Stefan;14
5;M;2014;Stefan;33
42;F;2004;Stella;42
36;F;2008;Stella;180
48;F;2011;Stella;328
43;F;2012;Stella;371
44;F;2014;Stella;456
14;M;2006;Stéphane;39
6;M;2013;Stéphane;93
5;F;2006;Stéphanie;22
6;F;2008;Stéphanie;28
5;F;2010;Stéphanie;33
11;M;2006;Steven;47
7;M;2009;Steven;72
6;M;2012;Steven;91
7;M;2014;Steven;103
29;F;2005;Suzanne;59
79;F;2015;Suzanne;577
75;F;2016;Suzanne;652
5;F;2009;Suzie;5
8;F;2017;Suzie;40
5;M;2011;Swan;30
7;F;2004;Swann;17
13;M;2010;Swann;88
6;F;2010;Swann;94
5;F;2012;Swann;113
17;F;2008;Angelina;79
6;F;2012;Angelina;130
9;F;2016;Angelina;172
8;F;2004;Angélina;8
15;F;2008;Angélina;47
7;F;2006;Angélique;35
8;F;2007;Angélique;43
8;F;2009;Angélique;51
10;M;2005;Angelo;19
5;M;2008;Angelo;40
10;M;2016;Angelo;110
9;F;2010;Ania;34
5;M;2010;Anir;5
31;M;2006;Anis;90
40;M;2009;Anis;195
19;F;2005;Anissa;40
12;F;2009;Anissa;94
9;F;2010;Anissa;103
19;F;2013;Anissa;142
5;F;2008;Anita;21
5;F;2013;Anita;41
6;F;2016;Anita;61
5;F;2008;Anjali;5
131;F;2009;Anna;749
177;F;2018;Anna;2107
14;F;2004;Annabelle;14
7;F;2009;Annabelle;52
7;F;2011;Annaëlle;43
5;F;2012;Annaëlle;48
8;F;2011;Anne;106
6;F;2017;Anne;148
6;F;2005;Anne-Laure;6
5;F;2010;Anne-Laure;11
5;F;2004;Anne-Lise;5
5;F;2005;Anne-Sophie;10
9;F;2017;Anouck;71
46;F;2008;Anouk;207
49;F;2009;Anouk;256
35;F;2013;Anouk;417
54;F;2014;Anouk;471
12;M;2018;Ismail;47
9;M;2005;Ismaïl;9
11;M;2006;Ismaïl;20
18;M;2011;Ismaïl;69
11;M;2013;Ismaïl;97
13;M;2018;Ismaïl;179
7;F;2018;Isra;117
17;M;2005;Issa;40
21;M;2010;Issa;137
27;M;2012;Issa;195
15;M;2006;Ivan;44
11;M;2015;Ivan;178
13;M;2016;Ivan;191
14;M;2018;Ivan;220
9;F;2018;Ivy;15
22;M;2014;Iyad;76
19;M;2016;Iyad;109
9;M;2011;Iyed;31
15;M;2014;Iyed;64
8;F;2010;Izia;8
8;M;2005;Jack;8
12;M;2012;Jack;47
11;M;2015;Jack;74
7;M;2017;Jack;88
5;M;2012;Jacob;39
25;M;2012;Jacques;183
17;M;2014;Jacques;226
35;M;2017;Jacques;309
31;M;2018;Jacques;340
12;M;2008;Jad;50
15;M;2014;Jad;140
20;M;2016;Jad;187
100;F;2013;Jade;1303
109;F;2018;Jade;1883
9;M;2015;Jaden;62
16;M;2011;James;127
36;M;2015;James;245
8;F;2004;Jana;8
16;F;2010;Jana;64
20;F;2016;Jana;165
19;F;2017;Jana;184
5;F;2015;Jane;30
7;F;2007;Janelle;7
9;F;2004;Janna;9
7;F;2016;Jannah;19
7;M;2010;Jarod;22
27;F;2018;Jasmine;388
9;M;2005;Jason;21
7;M;2012;Jason;90
12;M;2015;Jason;121
12;M;2016;Jason;133
7;M;2006;Jawad;22
14;M;2014;Jayden;61
23;M;2015;Jayden;84
6;M;2009;Jayson;6
7;M;2014;Jayson;27
7;M;2018;Jayson;39
58;M;2005;Jean;129
65;M;2006;Jean;194
74;M;2018;Jean;1048
21;M;2013;Matthias;192
13;M;2016;Matthias;226
12;M;2017;Matthias;238
90;M;2005;Matthieu;181
56;M;2007;Matthieu;316
12;M;2005;Vladimir;18
7;M;2006;Vladimir;25
6;M;2011;Vladimir;75
7;M;2014;Vladimir;104
11;M;2008;Wael;20
16;M;2013;Wael;84
10;M;2018;Wael;149
8;M;2008;Waël;13
7;M;2016;Waël;95
12;M;2018;Waël;124
11;M;2012;Walid;161
18;M;2014;Walid;195
9;M;2018;Walid;233
8;M;2009;Wandrille;34
6;M;2004;Warren;6
8;M;2014;Warren;91
5;M;2014;Wassil;5
10;F;2008;Wendy;37
5;F;2015;Wendy;75
8;M;2007;Wesley;19
10;M;2014;Wesley;61
5;M;2015;Wesley;66
5;F;2013;Wiem;5
6;M;2012;Wilfried;12
5;M;2017;Will;5
5;M;2008;Willem;10
69;M;2005;William;135
55;M;2007;William;253
8;M;2006;Willy;8
7;M;2004;Wilson;7
5;M;2010;Wissam;5
13;M;2006;Xavier;49
9;M;2010;Xavier;94
40;M;2006;Yacine;108
46;M;2008;Yacine;193
10;M;2015;Yacouba;28
6;F;2010;Yael;6
12;F;2008;Yaël;54
10;F;2012;Yaël;106
8;F;2014;Yaël;132
9;F;2015;Yaël;141
16;F;2018;Yaël;170
6;F;2014;Yaëlle;26
9;M;2012;Yahya;14
8;M;2014;Yahya;32
5;M;2007;Yanice;5
86;M;2014;Yanis;1287
5;M;2010;Yaniv;5
56;M;2004;Yann;56
45;M;2005;Yann;101
28;M;2009;Yann;246
11;M;2018;Yann;428
5;M;2006;Yanni;11
5;M;2010;Yanni;16
9;M;2004;Yannick;9
9;M;2005;Yannick;18
13;M;2010;Yannick;71
9;M;2013;Yannick;86
6;M;2015;Yannick;97
13;M;2007;Yannis;64
6;M;2009;Yannis;86
7;M;2016;Yannis;147
13;F;2011;Yara;41
9;F;2013;Yara;55
6;M;2013;Yasin;13
64;F;2013;Yasmine;746
6;M;2013;Yasser;23
5;M;2015;Yasser;28
7;M;2017;Yasser;35
6;M;2010;Yassin;30
6;M;2011;Yassin;36
10;M;2015;Yassin;57
6;M;2016;Yassin;63
8;M;2017;Yassin;71
5;M;2009;Yazid;5
5;M;2007;Yoan;43
6;M;2011;Yoan;76
14;M;2010;Yoann;74
9;M;2011;Yoann;83
6;M;2007;Yoav;6
5;M;2011;Yoel;5
5;M;2008;Yoël;16
5;M;2010;Yoël;21
19;M;2004;Yohan;19
23;M;2006;Yohan;58
18;M;2010;Yohan;130
7;M;2016;Yohan;197
6;M;2004;Yohann;6
7;M;2005;Yohann;13
12;M;2006;Yohann;25
7;M;2011;Yohann;66
5;M;2009;Yolan;5
5;M;2016;Yoni;37
6;M;2004;Yossef;6
7;M;2009;Yossef;13
5;M;2015;Justin;129
7;M;2018;Justin;149
58;F;2010;Justine;407
6;M;2006;Kacper;6
5;M;2014;Kader;5
6;F;2007;Kadiatou;42
5;F;2013;Kadiatou;82
13;F;2014;Kadiatou;95
5;F;2010;Kadidia;17
6;F;2011;Kadidiatou;30
6;F;2005;Kady;6
8;F;2009;Kahina;37
11;F;2010;Kahina;48
6;F;2013;Kahina;54
15;M;2008;Kaïs;55
34;M;2013;Kaïs;209
48;M;2015;Kaïs;300
5;M;2004;Kamil;5
8;M;2005;Kamil;13
16;M;2012;Kamil;91
6;M;2012;Karamoko;11
6;F;2016;Karen;22
8;M;2015;Karim;204
8;M;2018;Karim;226
17;M;2009;Karl;90
10;M;2017;Karl;157
5;F;2004;Karla;5
6;F;2005;Karla;11
5;F;2006;Kassandra;5
6;M;2010;Kassim;11
9;M;2017;Kassim;42
5;F;2006;Kate;5
6;F;2008;Kathleen;6
8;F;2004;Katia;8
6;F;2009;Kawtar;11
6;F;2008;Kayliah;6
6;M;2008;Kays;6
10;F;2018;Kelly;195
5;F;2007;Kelya;5
8;M;2018;Kenan;35
5;M;2008;Kenji;5
7;M;2012;Kenny;61
26;F;2010;Kenza;226
16;F;2018;Kenza;420
6;M;2010;Kenzi;17
7;M;2012;Kenzi;29
9;M;2007;Kenzo;25
10;M;2008;Kenzo;35
24;M;2009;Kenzo;59
11;M;2014;Kenzo;140
11;M;2017;Kenzo;185
8;M;2018;Kenzo;193
8;F;2012;Keren;71
58;M;2004;Kevin;58
44;M;2007;Kevin;177
29;M;2008;Kevin;206
24;M;2012;Kevin;304
16;M;2014;Kevin;338
18;M;2016;Kevin;369
25;M;2004;Kévin;25
25;M;2007;Kévin;104
11;M;2009;Kévin;133
12;M;2011;Kévin;157
13;M;2014;Kévin;191
6;M;2009;Keziah;11
5;F;2012;Khadidiatou;10
5;F;2005;Khadidja;10
6;F;2007;Khadidja;16
9;F;2009;Khadidja;25
6;F;2004;Khadija;6
23;F;2017;Khadija;223
5;F;2015;Khady;17
7;M;2005;Khalil;13
7;M;2011;Khalil;37
9;M;2014;Khalil;64
8;F;2008;Kiara;41
11;F;2010;Kiara;59
13;F;2013;Kiara;90
10;F;2014;Kiara;100
11;M;2004;Kilian;11
14;M;2005;Kilian;25
18;M;2006;Killian;75
16;M;2007;Killian;91
14;M;2008;Killian;105
6;F;2010;Kim;45
5;F;2008;Kimberly;5
6;M;2014;Kimi;6
5;F;2014;Kimia;5
5;M;2014;Kiyan;5
8;F;2005;Klara;8
5;F;2006;Klara;13
5;F;2010;Koumba;5
5;F;2006;Kyara;5
7;M;2007;Kyle;7
20;M;2005;Kylian;45
37;M;2008;Kylian;151
35;M;2018;Kylian;412
8;M;2007;Kyllian;29
7;M;2009;Ladji;14
22;F;2004;Laetitia;22
10;F;2011;Ornella;97
5;F;2015;Ornella;118
6;F;2017;Ornella;124
6;M;2013;Orso;11
9;M;2014;Orso;20
114;M;2009;Oscar;639
106;M;2012;Oscar;1003
120;M;2014;Oscar;1245
18;M;2007;Oumar;49
19;M;2009;Oumar;78
14;M;2015;Oumar;162
20;M;2016;Oumar;182
13;F;2007;Oumou;54
15;F;2012;Oumou;145
13;F;2014;Oumou;177
20;F;2015;Oumou;197
14;M;2008;Ousmane;88
19;M;2012;Ousmane;151
17;M;2013;Ousmane;168
24;M;2015;Ousmane;211
17;M;2011;Owen;125
19;M;2012;Owen;144
13;M;2016;Owen;215
45;M;2005;Pablo;85
39;M;2018;Pablo;434
6;M;2004;Paco;6
33;F;2006;Paloma;86
22;F;2013;Paloma;303
28;F;2014;Paloma;331
29;F;2016;Paloma;387
24;F;2017;Paloma;411
12;F;2006;Paola;31
17;F;2010;Paola;93
8;F;2011;Paola;101
8;F;2014;Paola;128
9;F;2017;Paola;167
13;M;2005;Paolo;27
7;M;2008;Paolo;58
9;M;2009;Paolo;67
7;M;2014;Pape;7
7;F;2010;Paris;7
8;M;2005;Patrick;18
295;M;2004;Paul;295
202;M;2016;Paul;3248
7;F;2010;Paula;28
8;F;2017;Paula;57
5;M;2012;Paul-Arthur;5
7;M;2007;Paulin;15
120;F;2005;Pauline;242
80;F;2010;Pauline;749
77;F;2012;Pauline;896
62;F;2013;Pauline;958
23;F;2007;Pénélope;87
27;F;2008;Pénélope;114
25;F;2010;Pénélope;165
29;F;2014;Pénélope;266
7;F;2010;Perla;23
13;F;2004;Perrine;13
10;F;2006;Perrine;36
5;M;2010;Pharell;5
6;M;2015;Pharell;27
5;M;2006;Philibert;5
6;F;2016;Philippa;12
11;F;2018;Philippa;23
16;M;2008;Philippe;89
12;M;2009;Philippe;101
16;M;2010;Philippe;117
10;M;2011;Philippe;127
15;M;2012;Philippe;142
26;F;2004;Philippine;26
18;F;2018;Philippine;333
13;F;2014;Philomène;124
15;F;2015;Philomène;139
8;F;2016;Philomène;147
11;F;2018;Philomène;174
16;F;2004;Pia;16
11;F;2006;Pia;34
6;F;2007;Pia;40
11;F;2011;Pia;93
23;F;2012;Pia;116
135;M;2005;Pierre;268
89;M;2008;Pierre;559
85;M;2013;Pierre;959
54;M;2015;Pierre;1100
43;M;2016;Pierre;1143
49;M;2018;Pierre;1248
7;M;2006;Pierre-Antoine;21
12;M;2008;Pierre-Louis;53
6;M;2014;Pierre-Louis;75
6;M;2006;Pol;6
8;M;2018;Prince;25
7;F;2006;Prisca;7
9;F;2004;Priscille;9
7;F;2008;Priscille;22
6;F;2016;Priscille;46
5;M;2007;Prosper;5
5;F;2005;Prudence;5
5;F;2011;Prudence;10
17;F;2004;Prune;17
10;F;2015;Prune;183
11;M;2013;Swann;124
6;F;2017;Sybille;21
6;M;2007;Sylvain;29
13;F;2007;Syrine;56
16;F;2015;Syrine;202
7;F;2017;Syrine;218
5;M;2008;Szymon;5
6;M;2017;Tahar;17
10;F;2005;Tali;10
6;F;2007;Tali;26
9;F;2008;Tali;35
5;F;2007;Taly;5
5;F;2011;Talya;10
8;F;2005;Tamara;8
5;M;2006;Tancrède;19
10;M;2014;Tancrède;60
12;F;2006;Tania;38
11;F;2008;Tania;61
13;F;2009;Tania;74
9;F;2015;Tania;119
10;F;2012;Tanya;15
8;M;2009;Tao;35
14;M;2010;Tao;49
10;M;2018;Tao;97
15;F;2007;Tara;58
7;F;2014;Tara;142
8;F;2011;Tasnim;29
5;F;2012;Tasnime;27
5;F;2011;Tatiana;51
5;M;2007;Teddy;18
7;M;2012;Teddy;25
12;M;2012;Téo;95
5;M;2018;Téo;113
5;M;2017;Teodor;5
6;M;2018;Teodor;11
5;M;2009;Terence;18
6;M;2005;Térence;12
5;M;2013;Térence;41
6;F;2011;Tesnime;6
28;F;2009;Tess;139
8;F;2017;Tess;315
19;F;2010;Tessa;101
11;F;2012;Tessa;128
16;F;2015;Tessa;171
7;F;2018;Tessa;213
15;F;2006;Thaïs;63
27;F;2008;Thaïs;116
27;F;2012;Thaïs;226
8;F;2010;Thalia;44
10;F;2012;Thalia;60
7;F;2018;Thalia;108
17;F;2005;Théa;28
13;F;2006;Théa;41
9;F;2009;Théa;73
5;F;2012;Théa;98
25;F;2017;Théa;187
15;F;2009;Thelma;53
14;F;2011;Thelma;76
23;F;2013;Thelma;110
27;F;2016;Thelma;162
5;M;2011;Theo;10
6;M;2015;Theo;16
112;M;2007;Théo;425
81;M;2008;Théo;506
84;M;2010;Théo;676
116;M;2012;Théo;881
68;M;2017;Théo;1234
11;F;2018;Théodora;23
5;M;2017;Théophane;49
32;M;2009;Théophile;204
34;M;2010;Théophile;238
12;M;2015;Thiago;41
13;M;2004;Thibaud;13
6;M;2011;Thibaud;78
40;M;2006;Thibault;146
36;M;2008;Thibault;219
31;M;2013;Thibault;401
8;M;2010;Thibaut;84
5;M;2017;Thibaut;119
12;M;2007;Thierry;40
110;M;2017;Thomas;2469
8;F;2014;Tia;15
7;F;2017;Tia;22
16;M;2018;Tiago;321
8;F;2012;Tiana;19
7;F;2014;Tiana;26
9;M;2008;Tidiane;35
5;M;2011;Tidiane;54
6;F;2005;Tiffany;15
12;F;2012;Tiffany;73
6;M;2004;Tim;6
13;M;2008;Tim;45
7;M;2010;Tim;59
5;M;2014;Tim;85
19;M;2007;Timéo;61
17;M;2017;Timéo;297
5;M;2005;Timoté;5
25;M;2006;Timothé;62
25;M;2015;Timothé;271
19;M;2016;Timothé;290
12;M;2007;Jean-Baptiste;82
8;M;2011;Jean-Baptiste;129
6;M;2013;Jean-Baptiste;145
5;M;2015;Jean-Baptiste;157
6;M;2018;Jean-Baptiste;176
7;M;2004;Jean-Marc;7
159;F;2006;Jeanne;493
6;F;2006;Jenna;12
9;F;2008;Jenna;28
17;F;2012;Jenna;85
13;F;2016;Jenna;162
6;F;2007;Jenny;18
26;M;2007;Jérémie;91
8;M;2008;Jérémie;99
16;M;2010;Jérémie;131
6;M;2005;Jeremy;6
